"","Name","Age","OVA","POT","Team...Contract","Value","Wage","Total","Player","Year_of_Release","Category_Ranking","Release_Nb","Bid_Asked_Price","Price_USD"
"358","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"359","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"360","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"361","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"362","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"363","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"364","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"365","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"366","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"367","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"368","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"369","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"370","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"371","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"372","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"373","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"374","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"375","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"376","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"377","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"378","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"379","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"380","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"381","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"382","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"383","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"384","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"385","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"386","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"387","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"388","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"389","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"390","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"391","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"392","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"393","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"394","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"395","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"396","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"397","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"398","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"399","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"400","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"401","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"402","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"403","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"404","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"405","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"406","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"407","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"408","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"409","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"410","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"411","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"412","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"413","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"414","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"415","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"416","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"417","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"418","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"419","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"420","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"421","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"422","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"423","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"424","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"425","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"426","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"427","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"428","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"429","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"430","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"431","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"432","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"433","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"434","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"435","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"436","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"437","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"438","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"439","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"440","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"441","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"442","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"443","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"444","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"445","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"446","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"447","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"448","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"449","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"450","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"451","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"452","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"453","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"454","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"455","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"456","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"457","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"458","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"459","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"460","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"461","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"462","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"463","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"464","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"465","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"466","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"467","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"468","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"469","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"470","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"471","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"472","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"473","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"474","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"475","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"476","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"477","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"478","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"479","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"480","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"481","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"482","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"483","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"484","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"485","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"486","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"487","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"488","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"489","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"490","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"491","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"492","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"493","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"494","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"495","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"496","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"497","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"498","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"499","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"500","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"501","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"502","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"503","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"504","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"505","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"506","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"507","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"508","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"509","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"510","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"511","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"512","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"513","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"514","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"515","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"516","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"517","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"518","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"519","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"520","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"521","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"522","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"523","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"524","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"525","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"526","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"527","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"528","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"529","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"530","Hernández",34,79,79,"LA Galaxy
2020 ~ 2022","€8.5M","€13K",1884,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"531","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"532","Boateng",33,79,79,"Olympique Lyonnais
2021 ~ 2023","€8.5M","€60K",1859,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
